id,vendorId,date,reliabilityScore,riskLevel,deliveryScore,qualityScore,communicationScore,complianceScore
1622,87,2024-03-12,84.5,Medium,58.68,79.29,58.89,84.8
1623,4,2024-05-26,69.62,High,62.59,41.04,48.32,87.74
1624,2,2024-10-15,65.43,High,83.04,59.19,99.94,84.78
1625,39,2025-06-03,61.2,High,68.65,49.43,95.95,94.27
1626,54,2025-07-29,95.84,Low,99.04,84.09,55.3,48.15
1627,90,2026-07-01,91.57,Low,74.73,54.95,50.46,56.91
1628,56,2026-04-24,75.04,Medium,68.68,50.13,50.06,42.01
1629,30,2026-03-04,84.25,Medium,97.47,70.43,52.37,67.73
1630,15,2025-07-13,53.52,High,50.84,55.87,99.18,73.56
1631,11,2026-06-30,76.36,Medium,89.63,75.37,97.65,89.81
1632,46,2025-01-28,95.44,Low,80.72,60.03,74.94,84.95
1633,90,2024-11-17,75.95,Medium,90.17,63.62,99.99,99.91
1634,56,2024-11-25,58.33,High,48.66,89.48,40.35,55.47
1635,48,2026-06-12,54.0,High,49.37,92.56,91.23,71.58
1636,64,2024-12-04,73.53,Medium,55.34,93.43,87.25,70.13
1637,61,2025-09-05,85.39,Low,81.25,85.87,47.5,81.09
1638,49,2024-02-14,68.93,High,84.92,76.96,85.21,65.41
1639,19,2024-12-17,85.21,Low,94.22,84.57,94.46,81.86
1640,8,2024-11-13,87.27,Low,79.96,67.69,94.02,41.95
1641,82,2024-10-03,71.25,Medium,82.06,65.4,80.38,46.35
1642,13,2024-11-01,56.74,High,40.75,69.24,77.08,88.11
1643,96,2026-06-25,49.65,Critical,56.09,68.89,90.58,69.27
1644,37,2026-01-04,79.32,Medium,70.17,95.3,92.44,92.15
1645,98,2025-02-13,74.76,Medium,69.39,93.95,60.31,45.42
1646,46,2025-03-09,81.04,Medium,94.44,63.48,96.13,44.21
1647,46,2024-04-22,84.36,Medium,81.55,61.89,64.95,64.98
1648,54,2025-08-19,66.97,High,93.49,98.82,73.94,65.23
1649,96,2024-09-13,57.67,High,64.44,40.85,74.12,62.23
1650,16,2024-04-29,81.87,Medium,91.82,44.31,52.42,60.05
1651,25,2024-09-24,54.93,High,94.38,95.87,70.65,62.39
1652,78,2025-08-30,66.42,High,47.72,96.93,78.47,65.78
1653,73,2026-01-26,68.91,High,93.52,73.48,85.59,92.64
1654,75,2024-11-07,70.76,Medium,71.54,74.26,89.64,77.65
1655,53,2024-03-28,84.19,Medium,74.3,95.78,43.51,49.72
1656,81,2025-12-26,47.7,Critical,52.29,74.24,89.85,50.99
1657,98,2025-07-30,63.42,High,83.91,65.32,47.99,40.26
1658,16,2024-10-15,52.11,High,64.32,95.0,85.97,46.64
1659,50,2024-04-20,55.8,High,85.19,45.43,89.53,91.74
1660,32,2025-11-29,69.73,High,79.1,90.21,61.77,60.75
1661,50,2026-03-18,45.23,Critical,48.99,51.56,64.79,60.9
1662,61,2026-01-24,55.92,High,61.17,67.29,63.5,83.88
1663,22,2025-06-17,85.62,Low,58.56,43.89,87.96,92.79
1664,91,2026-05-25,46.87,Critical,84.67,68.13,41.11,85.14
1665,40,2024-06-27,85.65,Low,82.57,58.28,81.69,62.86
1666,96,2024-05-10,87.07,Low,81.01,53.76,60.49,64.79
1667,15,2025-12-08,74.51,Medium,85.17,40.77,54.57,98.54
1668,1,2025-03-15,81.4,Medium,91.42,80.36,83.19,59.77
1669,86,2024-05-22,97.2,Low,79.68,73.73,51.99,78.97
1670,86,2025-12-28,91.35,Low,46.18,79.35,49.81,85.73
1671,60,2025-09-09,70.67,Medium,41.8,96.36,78.25,65.43
1672,51,2025-10-28,57.11,High,83.2,77.0,68.81,70.43
1673,84,2025-02-28,58.05,High,97.1,59.58,70.93,60.18
1674,25,2025-12-01,55.66,High,69.48,42.95,50.38,79.84
1675,36,2024-02-01,97.36,Low,89.96,69.43,53.12,77.98
1676,26,2024-04-20,80.31,Medium,79.61,49.32,55.06,60.58
1677,89,2025-12-06,68.76,High,59.8,67.1,45.89,77.88
1678,7,2026-04-28,88.1,Low,87.02,54.97,62.15,70.08
1679,72,2026-03-19,48.26,Critical,44.02,82.06,86.37,59.79
1680,37,2025-09-29,90.01,Low,57.53,72.51,44.33,61.33
1681,93,2025-06-01,76.77,Medium,54.28,70.17,50.15,40.24
1682,92,2024-05-03,48.91,Critical,56.59,68.01,69.8,56.09
1683,12,2026-01-13,58.04,High,45.09,91.43,66.43,90.35
1684,18,2024-06-19,71.93,Medium,97.53,82.19,88.3,63.2
1685,73,2025-11-03,79.74,Medium,56.13,95.74,79.98,41.42
1686,17,2025-07-29,74.82,Medium,91.35,74.82,57.79,80.25
1687,96,2026-01-28,88.16,Low,91.5,67.48,90.02,99.21
1688,51,2026-06-21,49.07,Critical,54.26,72.54,90.65,60.6
1689,44,2026-01-24,45.87,Critical,97.4,94.94,82.42,74.96
1690,12,2025-08-31,81.96,Medium,60.8,64.02,66.62,51.25
1691,27,2025-10-28,74.91,Medium,98.38,87.06,61.88,96.15
1692,76,2025-01-27,85.1,Low,88.42,95.42,74.75,57.09
1693,20,2024-02-01,78.77,Medium,64.9,46.36,86.5,80.28
1694,53,2025-06-27,46.82,Critical,69.56,42.5,96.16,48.15
1695,86,2026-07-13,52.41,High,91.47,53.41,78.03,52.88
1696,71,2024-03-09,50.31,High,49.48,85.5,74.67,65.62
1697,62,2024-08-13,67.72,High,66.57,96.66,51.96,66.63
1698,38,2025-05-30,86.04,Low,53.43,93.75,61.7,68.98
1699,59,2025-08-16,78.95,Medium,77.74,40.15,64.34,91.43
1700,63,2026-05-09,87.69,Low,91.72,51.63,64.48,68.7
1701,41,2026-04-18,58.81,High,67.04,76.06,44.55,55.08
1702,77,2026-08-26,45.3,Critical,84.56,60.5,99.26,93.66
1703,84,2026-02-03,73.23,Medium,98.02,83.12,43.0,61.23
1704,65,2024-05-07,67.72,High,43.49,49.65,52.74,45.67
1705,76,2025-03-08,87.44,Low,90.35,65.17,58.97,99.07
1706,100,2024-02-19,71.94,Medium,81.19,73.81,70.94,58.35
1707,12,2025-01-30,86.32,Low,47.33,58.93,87.25,86.11
1708,2,2024-03-13,47.17,Critical,94.98,80.29,97.97,95.51
1709,58,2025-06-02,56.11,High,96.29,55.46,66.46,85.5
1710,30,2026-01-15,78.43,Medium,69.77,54.64,64.11,74.35
1711,74,2024-02-03,78.72,Medium,73.27,56.58,52.64,74.46
1712,41,2025-01-22,95.15,Low,69.87,71.42,48.61,52.07
1713,2,2024-05-08,63.56,High,95.95,72.49,55.19,87.58
1714,23,2024-03-10,64.0,High,46.21,97.99,74.98,42.51
1715,97,2024-11-03,63.73,High,91.59,40.86,57.63,79.71
1716,37,2024-07-04,48.34,Critical,58.81,66.91,77.49,89.23
1717,5,2024-08-21,83.62,Medium,85.62,48.37,73.47,82.58
1718,87,2025-04-24,67.19,High,63.35,65.81,99.62,63.23
1719,22,2025-06-20,89.6,Low,74.63,59.21,99.72,44.26
1720,26,2026-05-01,86.4,Low,58.58,78.86,73.85,89.09
1721,61,2025-06-30,74.16,Medium,67.67,57.41,81.98,51.67
1722,68,2024-07-20,50.3,High,64.45,49.66,85.37,79.87
1723,82,2025-12-01,78.04,Medium,89.14,82.34,50.82,85.13
1724,32,2026-06-17,72.02,Medium,40.26,47.34,96.0,73.55
1725,71,2024-08-15,62.26,High,53.4,92.03,44.66,68.19
1726,54,2025-03-24,47.99,Critical,89.75,64.36,67.14,44.29
1727,18,2026-03-12,97.34,Low,92.43,79.89,73.16,48.09
1728,5,2024-03-01,91.35,Low,95.31,71.84,98.95,66.63
1729,57,2025-01-01,59.3,High,70.21,85.14,51.14,80.77
1730,2,2024-01-14,56.09,High,62.68,69.33,68.93,75.68
1731,83,2026-02-16,54.0,High,75.83,79.74,50.5,59.42
1732,97,2024-03-06,91.66,Low,51.36,64.29,74.57,64.85
1733,34,2024-04-07,81.99,Medium,81.66,58.55,53.73,61.38
1734,23,2026-01-06,63.84,High,58.03,88.41,80.68,96.95
1735,67,2026-05-26,73.19,Medium,59.39,83.22,79.28,96.89
1736,74,2025-12-25,96.26,Low,46.75,71.24,96.9,85.71
1737,14,2024-11-18,88.4,Low,84.15,68.58,54.98,53.93
1738,45,2025-04-15,48.95,Critical,65.67,84.16,69.67,42.22
1739,48,2025-02-27,48.2,Critical,85.05,90.79,71.92,98.23
1740,70,2026-01-22,55.72,High,52.57,44.06,74.97,55.55
1741,42,2024-06-30,82.24,Medium,85.56,59.2,97.18,43.1
1742,81,2026-02-02,60.86,High,94.0,62.61,81.29,91.25
1743,100,2024-06-03,73.65,Medium,54.65,77.42,93.14,48.3
1744,99,2024-02-24,62.01,High,60.34,59.01,92.84,60.23
1745,61,2026-08-19,90.22,Low,97.16,48.01,51.54,72.63
1746,82,2024-06-19,55.73,High,97.69,99.72,84.34,94.48
1747,60,2024-04-22,49.7,Critical,79.91,84.85,63.38,49.64
1748,89,2025-10-09,72.1,Medium,62.67,96.13,97.52,55.06
1749,54,2024-07-03,83.34,Medium,97.16,99.86,77.96,41.48
1750,88,2025-10-29,74.49,Medium,99.61,68.18,85.45,85.13
1751,89,2025-06-23,54.83,High,45.76,99.45,51.35,47.37
1752,79,2026-01-11,53.22,High,74.31,56.83,86.31,82.76
1753,23,2025-12-19,94.46,Low,53.38,70.63,81.83,92.02
1754,98,2025-02-05,97.94,Low,51.13,54.44,74.79,92.05
1755,13,2025-01-04,93.31,Low,56.47,62.08,43.87,72.35
1756,22,2026-07-08,61.87,High,71.79,95.35,54.34,55.68
1757,1,2024-08-25,47.71,Critical,60.83,53.48,52.18,94.89
1758,65,2025-05-01,52.99,High,51.45,80.06,92.26,40.54
1759,58,2026-02-12,75.72,Medium,72.8,62.82,66.58,65.6
1760,65,2025-03-23,75.96,Medium,79.25,45.54,48.87,84.35
1761,47,2025-03-03,48.16,Critical,50.36,72.39,94.43,58.82
1762,38,2024-08-03,95.9,Low,57.88,63.2,81.11,71.43
1763,69,2024-01-21,54.27,High,74.6,91.06,72.66,50.63
1764,77,2025-10-17,86.95,Low,57.37,68.01,92.51,52.81
1765,27,2024-07-26,49.14,Critical,54.65,91.12,57.61,42.51
1766,61,2025-02-07,53.36,High,98.05,49.13,86.17,54.14
1767,27,2025-02-18,82.15,Medium,58.7,42.95,89.52,57.04
1768,86,2025-08-07,71.48,Medium,44.84,45.42,88.42,54.37
1769,84,2026-05-29,82.49,Medium,99.83,42.07,96.57,43.66
1770,89,2025-02-25,50.19,High,54.09,62.52,50.74,85.1
1771,19,2025-01-06,72.78,Medium,90.23,58.36,57.41,40.16
1772,82,2025-09-22,62.56,High,94.83,91.21,62.7,49.77
1773,74,2026-02-21,63.66,High,90.25,78.03,70.69,71.62
1774,11,2026-01-18,46.93,Critical,98.95,64.87,42.63,79.59
1775,8,2025-02-02,54.68,High,93.46,57.77,75.47,78.23
1776,57,2025-11-06,58.88,High,60.13,70.67,78.05,46.36
1777,93,2026-04-20,65.13,High,48.05,58.74,44.36,41.43
1778,50,2025-07-12,78.2,Medium,72.66,59.17,68.24,95.79
1779,19,2025-03-16,93.19,Low,60.95,92.49,94.67,56.43
1780,28,2025-08-08,86.03,Low,51.7,55.96,55.25,90.13
1781,59,2024-03-10,49.04,Critical,78.53,40.92,67.84,50.29
1782,67,2024-06-21,64.87,High,54.63,79.53,99.43,78.32
1783,96,2025-03-11,46.61,Critical,66.02,45.66,72.45,54.04
1784,29,2026-03-05,79.82,Medium,47.32,85.84,55.28,74.49
1785,41,2026-01-23,63.91,High,88.62,50.24,95.15,91.98
1786,89,2026-02-10,53.79,High,85.51,50.67,40.35,86.98
1787,65,2026-07-11,95.78,Low,72.93,61.39,79.21,42.85
1788,76,2025-11-27,90.55,Low,61.25,46.64,66.43,63.55
1789,1,2026-04-14,51.37,High,49.48,76.44,49.97,97.89
1790,42,2025-05-03,85.24,Low,84.2,99.21,48.15,84.99
1791,77,2026-06-27,48.36,Critical,76.05,54.32,54.82,97.85
1792,97,2024-02-16,53.94,High,84.51,50.1,55.04,63.85
1793,20,2024-09-02,86.78,Low,73.67,70.35,56.9,42.84
1794,87,2025-05-08,89.51,Low,78.54,61.29,52.63,75.04
1795,35,2026-01-18,53.18,High,73.73,61.38,71.47,51.46
1796,4,2025-10-17,72.71,Medium,55.28,45.76,73.4,79.32
1797,17,2024-02-17,76.31,Medium,70.92,88.73,59.96,43.43
1798,35,2025-06-07,94.68,Low,91.3,79.65,60.07,41.66
1799,41,2024-05-08,51.25,High,94.68,68.0,50.22,43.56
1800,7,2024-10-22,70.62,Medium,55.43,74.34,53.89,46.43
1801,10,2025-05-11,70.0,Medium,96.38,91.25,40.59,52.02
1802,33,2025-06-24,63.9,High,80.78,70.25,56.62,96.88
1803,51,2026-08-13,62.47,High,69.21,52.49,57.63,56.69
1804,49,2026-08-26,66.46,High,40.29,48.11,63.63,83.78
1805,99,2026-06-21,60.49,High,87.7,55.8,48.88,73.5
1806,70,2025-03-22,45.08,Critical,71.01,52.64,78.36,61.34
1807,17,2025-11-25,86.9,Low,96.65,77.51,40.28,52.96
1808,32,2024-04-29,86.01,Low,64.13,48.2,76.46,82.51
1809,62,2025-01-17,96.64,Low,47.94,95.08,65.12,57.38
1810,72,2024-08-10,94.57,Low,79.99,45.92,51.78,68.19
1811,9,2024-06-02,69.38,High,55.7,78.85,44.02,60.3
1812,63,2024-10-01,65.43,High,49.4,89.8,96.81,53.8
1813,79,2024-08-02,56.67,High,97.38,85.77,61.47,75.96
1814,18,2026-06-22,84.25,Medium,90.96,42.51,79.21,98.9
1815,25,2026-04-05,54.58,High,73.53,68.08,54.2,82.29
1816,4,2024-09-17,49.93,Critical,77.16,76.14,90.15,58.27
1817,43,2025-05-16,59.43,High,52.1,92.17,66.97,67.79
1818,36,2025-09-22,85.33,Low,42.39,98.98,67.53,44.07
1819,40,2026-03-21,64.32,High,63.36,91.61,74.5,96.75
1820,30,2024-04-06,77.31,Medium,86.79,41.88,52.03,81.23
1821,3,2024-07-29,63.19,High,94.51,64.09,94.24,83.76
1822,13,2025-06-15,93.89,Low,91.91,41.21,88.62,82.35
1823,64,2024-11-17,96.22,Low,65.76,78.35,93.42,41.9
1824,92,2026-04-04,93.33,Low,46.24,81.08,79.61,70.37
1825,85,2024-03-10,69.06,High,80.65,65.46,95.39,75.29
1826,50,2025-04-18,61.97,High,50.86,64.61,58.49,44.21
1827,5,2026-05-29,58.98,High,59.91,99.8,95.03,65.17
1828,15,2025-01-29,94.87,Low,59.66,68.62,49.59,89.91
1829,71,2026-05-11,96.35,Low,86.21,90.4,49.97,69.43
1830,72,2026-05-18,78.06,Medium,72.04,62.02,78.91,55.5
1831,87,2025-10-01,75.87,Medium,92.75,41.55,71.79,46.0
1832,90,2025-07-27,63.43,High,86.7,92.54,51.6,82.8
1833,8,2024-10-11,82.43,Medium,52.87,93.95,52.19,71.78
1834,48,2025-05-20,74.97,Medium,41.31,89.29,66.11,77.34
1835,33,2025-12-28,58.53,High,95.32,45.73,84.98,40.14
1836,8,2024-10-05,84.56,Medium,42.17,66.67,64.62,48.94
1837,100,2024-05-05,90.66,Low,43.05,65.37,98.14,42.42
1838,99,2025-05-12,97.57,Low,49.53,64.67,84.44,50.59
1839,72,2026-07-08,71.68,Medium,59.81,87.52,49.23,95.44
1840,96,2025-08-25,59.17,High,82.67,74.54,84.45,48.95
1841,48,2026-05-23,51.09,High,78.52,75.79,81.38,88.75
1842,53,2026-06-17,78.45,Medium,59.3,56.55,83.97,61.97
1843,60,2025-12-20,89.32,Low,98.7,80.02,83.62,97.28
1844,62,2026-07-21,93.22,Low,43.59,82.05,51.25,75.22
1845,90,2025-10-25,52.57,High,82.84,43.31,65.81,88.4
1846,59,2024-11-27,51.38,High,51.7,64.08,86.07,46.41
1847,38,2025-12-18,94.2,Low,41.2,43.68,95.48,61.01
1848,8,2024-05-03,47.48,Critical,52.06,45.98,80.92,90.8
1849,60,2025-05-06,63.66,High,86.58,40.04,46.63,49.34
1850,58,2025-12-24,75.51,Medium,84.1,68.12,66.34,52.78
1851,42,2026-06-13,45.49,Critical,87.81,57.74,99.97,67.51
1852,73,2026-07-27,83.2,Medium,41.41,57.65,70.7,77.74
1853,63,2025-02-20,93.15,Low,67.71,48.13,91.88,90.89
1854,57,2026-01-25,46.84,Critical,60.86,54.79,44.31,78.42
1855,30,2024-11-22,75.45,Medium,70.62,99.74,56.36,68.95
1856,43,2026-04-25,67.18,High,56.97,88.41,99.33,70.74
1857,84,2024-07-28,47.37,Critical,66.15,41.29,81.62,46.45
1858,91,2024-12-25,87.16,Low,41.97,88.79,63.57,43.88
1859,33,2025-09-30,46.56,Critical,92.25,68.28,45.62,48.1
1860,99,2026-04-15,80.62,Medium,88.84,65.92,66.34,64.36
1861,42,2024-01-05,60.18,High,59.46,84.15,50.73,49.41
1862,84,2026-06-02,51.04,High,64.71,73.91,53.28,53.42
1863,22,2025-05-27,95.09,Low,84.72,94.81,67.98,79.93
1864,47,2024-03-10,74.36,Medium,54.39,98.02,41.92,59.98
1865,29,2024-08-16,54.9,High,62.69,88.39,91.44,85.43
1866,84,2024-10-30,74.68,Medium,61.41,89.93,48.0,46.61
1867,16,2024-01-12,46.6,Critical,99.57,60.87,61.92,69.86
1868,47,2024-06-09,96.09,Low,77.37,62.41,73.73,71.9
1869,35,2024-05-09,60.33,High,86.35,60.62,80.42,74.95
1870,90,2025-03-20,73.95,Medium,79.35,95.97,59.08,63.83
1871,20,2024-09-09,91.34,Low,58.82,41.5,62.97,51.23
1872,86,2025-01-09,63.33,High,45.24,88.02,97.09,92.35
1873,58,2025-01-06,81.82,Medium,44.53,75.1,68.48,71.26
1874,76,2024-03-09,62.73,High,90.11,50.36,88.16,56.03
1875,33,2024-12-08,87.78,Low,71.8,41.19,43.97,99.62
1876,55,2024-04-24,81.45,Medium,51.84,56.13,85.8,63.8
1877,88,2024-11-23,64.97,High,48.92,81.99,94.96,86.2
1878,32,2024-05-24,53.01,High,47.65,80.51,55.7,92.72
1879,58,2025-11-23,47.07,Critical,70.6,98.81,40.14,56.19
1880,89,2025-08-19,50.73,High,83.23,44.34,73.5,56.35
1881,100,2025-09-07,89.52,Low,92.78,79.5,54.78,86.08
1882,39,2026-02-21,74.35,Medium,95.04,78.87,89.12,92.9
1883,18,2025-06-11,92.39,Low,46.6,85.24,76.09,40.5
1884,2,2024-01-19,72.62,Medium,59.42,72.51,75.57,92.36
1885,43,2026-07-19,90.2,Low,99.36,42.51,47.24,40.96
1886,28,2026-05-09,59.98,High,41.51,99.64,73.17,84.46
1887,89,2024-02-19,83.25,Medium,60.35,98.86,82.61,60.48
1888,83,2026-04-23,72.47,Medium,79.44,88.62,75.48,42.28
1889,24,2026-03-07,95.96,Low,54.15,44.11,64.66,64.89
1890,39,2026-06-30,67.16,High,48.23,78.18,49.65,97.36
1891,38,2025-04-03,93.0,Low,89.77,86.55,48.65,46.89
1892,91,2026-01-14,81.33,Medium,60.8,71.42,51.41,86.64
1893,7,2026-04-08,69.22,High,56.05,70.55,73.6,90.35
1894,75,2026-01-11,92.78,Low,59.26,44.49,50.33,40.27
1895,75,2024-09-07,52.88,High,53.45,83.44,55.58,65.96
1896,54,2024-12-28,96.34,Low,69.73,94.09,47.2,65.17
1897,46,2026-05-31,71.02,Medium,95.14,77.9,52.66,57.12
1898,74,2026-05-19,78.05,Medium,43.44,54.11,70.08,80.52
1899,51,2024-04-12,60.41,High,63.88,61.1,71.7,48.65
1900,93,2025-07-31,82.44,Medium,92.65,51.4,93.26,86.13
1901,29,2024-05-31,46.22,Critical,99.59,93.6,98.74,73.16
1902,63,2024-04-06,65.43,High,95.01,64.79,93.56,80.17
1903,73,2026-05-09,64.3,High,95.95,61.78,55.08,72.65
1904,16,2024-01-14,71.71,Medium,81.27,91.31,52.0,54.72
1905,5,2025-01-12,72.46,Medium,56.28,88.93,56.76,48.45
1906,82,2025-06-27,70.11,Medium,61.17,72.74,70.6,75.37
1907,2,2025-01-27,67.97,High,62.37,76.79,50.67,79.86
1908,77,2024-05-25,66.98,High,97.11,66.14,49.79,54.4
1909,69,2026-04-05,57.51,High,50.44,60.43,94.35,47.37
1910,27,2025-09-13,77.49,Medium,82.22,99.97,97.92,78.09
1911,61,2026-04-20,89.26,Low,84.9,97.06,49.66,97.71
1912,18,2024-01-19,92.38,Low,45.28,67.26,44.84,98.39
1913,54,2024-10-30,51.89,High,61.77,94.85,48.01,63.19
1914,98,2024-09-30,75.28,Medium,67.29,86.62,80.02,56.65
1915,83,2024-09-09,59.94,High,77.28,41.84,53.02,96.99
1916,95,2026-04-26,82.11,Medium,71.72,90.28,84.9,97.98
1917,74,2026-06-28,78.77,Medium,65.47,78.38,97.58,55.42
1918,62,2024-05-19,79.23,Medium,85.07,82.75,45.86,79.71
1919,8,2025-07-18,60.65,High,53.83,55.02,84.5,90.77
1920,23,2026-03-22,65.9,High,45.1,72.78,68.13,68.54
1921,80,2025-10-21,84.91,Medium,53.3,91.99,84.82,56.95
1922,18,2025-08-28,62.2,High,53.56,76.96,48.04,47.69
1923,98,2025-04-06,71.1,Medium,86.2,67.36,55.14,66.75
1924,44,2024-04-19,47.54,Critical,79.5,71.27,92.64,51.2
1925,13,2024-10-15,94.59,Low,71.58,65.92,42.09,82.66
1926,25,2025-08-19,73.16,Medium,89.63,82.69,72.05,72.52
1927,65,2024-06-29,91.28,Low,88.68,40.95,84.88,80.03
1928,60,2025-12-05,62.55,High,77.55,93.06,86.31,54.8
1929,85,2025-08-31,71.66,Medium,58.66,85.17,43.36,63.0
1930,90,2026-04-29,95.47,Low,54.67,75.38,71.57,54.48
1931,83,2024-06-02,78.87,Medium,99.45,96.02,58.63,44.87
1932,54,2025-12-21,82.77,Medium,78.72,75.52,57.39,84.77
1933,57,2025-06-21,79.18,Medium,79.87,44.09,99.62,74.17
1934,56,2025-02-28,56.41,High,84.78,44.71,53.49,74.45
1935,80,2026-03-09,83.09,Medium,78.23,98.69,75.15,82.26
1936,9,2025-07-27,51.08,High,60.12,66.29,53.78,77.95
1937,81,2025-09-25,47.74,Critical,56.85,52.83,69.24,65.35
1938,52,2025-06-01,80.76,Medium,94.92,75.0,93.0,61.18
1939,99,2026-08-24,95.88,Low,77.34,69.61,67.89,45.15
1940,62,2025-10-08,74.36,Medium,49.22,91.91,48.11,42.64
1941,92,2024-01-24,79.17,Medium,87.34,45.85,55.33,70.28
1942,53,2025-09-02,80.39,Medium,43.46,50.93,45.15,69.31
1943,76,2024-09-16,63.03,High,92.02,86.03,85.67,73.9
1944,51,2025-10-09,68.6,High,81.84,80.24,88.27,79.83
1945,2,2024-09-28,45.08,Critical,77.87,61.18,81.68,94.01
1946,35,2024-06-27,53.3,High,69.03,80.4,78.47,92.59
1947,93,2025-02-07,81.69,Medium,65.41,82.23,47.71,57.84
1948,67,2024-02-15,55.51,High,96.99,60.72,67.4,75.18
1949,20,2024-03-06,84.38,Medium,50.8,53.03,94.61,52.34
1950,31,2026-08-25,62.36,High,65.92,62.39,66.85,69.04
1951,57,2026-07-13,56.27,High,83.33,89.25,63.28,89.98
1952,43,2025-05-08,73.2,Medium,59.36,52.41,44.18,57.97
1953,83,2025-09-05,76.29,Medium,45.53,40.06,94.75,44.5
1954,88,2026-06-07,78.27,Medium,70.6,97.33,64.78,96.42
1955,74,2025-05-07,76.61,Medium,90.54,99.79,63.58,82.48
1956,53,2025-05-24,77.03,Medium,89.95,56.38,49.09,90.68
1957,96,2024-05-02,49.78,Critical,85.04,50.22,86.08,62.1
1958,55,2026-04-09,71.52,Medium,54.7,99.37,43.03,49.22
1959,97,2026-08-10,55.45,High,99.34,95.03,62.3,48.66
1960,47,2025-04-01,62.27,High,83.66,93.37,69.38,59.21
1961,2,2025-07-27,70.15,Medium,85.56,84.77,79.67,50.55
1962,89,2025-09-01,56.87,High,57.85,67.68,63.16,96.84
1963,54,2026-08-20,84.71,Medium,44.32,80.79,45.29,76.56
1964,82,2024-07-28,86.8,Low,79.38,80.21,54.19,86.26
1965,51,2026-07-27,54.33,High,66.48,63.67,57.89,53.38
1966,98,2024-11-22,47.03,Critical,43.82,76.31,60.21,93.32
1967,52,2024-01-17,56.54,High,43.7,63.63,63.4,82.66
1968,16,2024-02-25,87.0,Low,61.52,44.63,55.54,66.72
1969,60,2026-04-09,91.12,Low,82.74,78.88,92.27,90.36
1970,65,2024-07-28,50.73,High,84.45,61.84,91.81,85.22
1971,89,2026-02-05,83.66,Medium,77.91,80.25,54.78,64.94
1972,21,2025-10-05,70.58,Medium,93.21,85.93,75.74,74.84
1973,70,2025-04-16,65.81,High,68.13,43.67,61.63,71.01
1974,75,2024-02-07,82.85,Medium,68.45,99.14,81.6,95.2
1975,50,2025-09-07,77.28,Medium,95.83,59.54,82.23,50.98
1976,62,2025-11-03,45.5,Critical,47.64,54.84,86.56,89.52
1977,28,2025-02-04,96.97,Low,70.56,51.7,88.92,65.24
1978,21,2025-03-20,48.41,Critical,85.47,90.66,57.23,61.58
1979,62,2024-05-18,49.43,Critical,84.51,99.45,71.58,50.37
1980,81,2024-03-05,79.25,Medium,83.35,61.19,64.82,45.1
1981,56,2026-07-17,80.32,Medium,61.88,73.48,49.39,53.21
1982,48,2024-05-12,64.16,High,81.45,59.39,69.41,41.55
1983,56,2026-03-13,55.33,High,80.01,86.07,72.82,92.19
1984,23,2024-08-16,77.24,Medium,87.84,61.41,48.62,91.23
1985,68,2024-04-16,77.46,Medium,62.47,93.63,61.04,94.33
1986,84,2025-05-11,66.73,High,96.59,64.63,79.85,91.03
1987,64,2024-10-10,59.1,High,80.55,59.26,67.29,49.05
1988,67,2026-02-15,58.01,High,40.59,97.89,99.92,96.95
1989,93,2025-06-22,81.27,Medium,72.78,96.08,68.81,64.19
1990,40,2026-08-22,88.4,Low,61.04,41.53,80.66,72.58
1991,84,2025-06-26,45.63,Critical,40.63,40.09,94.27,73.36
1992,88,2025-05-13,88.66,Low,75.67,88.22,55.6,69.97
1993,11,2025-04-02,76.18,Medium,71.88,86.32,72.88,65.61
1994,25,2026-03-15,88.99,Low,78.04,63.32,59.83,96.16
1995,30,2025-03-30,60.92,High,66.56,84.63,64.51,53.73
1996,62,2026-05-31,75.59,Medium,48.87,87.59,95.88,65.82
1997,22,2025-09-22,71.61,Medium,95.49,60.7,50.88,69.1
1998,27,2025-10-16,74.12,Medium,69.92,57.3,58.79,59.39
1999,22,2024-10-23,51.11,High,40.52,94.5,40.23,68.39
2000,97,2025-10-01,67.09,High,68.69,94.55,73.82,49.83
