id,shipment_id,inventory_item_id,purchase_order_item_id,item_code,item_description,quantity,uom,total_weight,weight_unit,total_volume,volume_unit,created_at
180710,65928,123,194,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,3.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827418
180711,65936,122,196,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,3.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827490
180712,65937,122,197,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,3.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827523
180713,65938,144,198,DC-PROD-893,Team Golf Pittsburgh Steelers Putter Grip,3.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827555
180714,65939,145,199,DC-PROD-924,Glove It Urban Brick Golf Towel,3.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827587
180715,65940,121,200,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827619
180716,65941,121,201,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827650
180717,65942,123,202,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827681
180718,65942,122,203,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827714
180719,65943,123,204,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827746
180720,65944,146,205,DC-PROD-905,Team Golf Texas Longhorns Putter Grip,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827778
180721,65945,126,206,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827811
180722,65946,121,207,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827843
180723,65947,121,208,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827875
180724,65948,121,209,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827908
180725,65949,121,210,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827940
180726,65950,121,211,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.827973
180727,65951,123,212,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828004
180728,65952,123,213,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828036
180729,65953,122,214,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828068
180730,65954,122,215,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828100
180731,65955,147,216,DC-PROD-564,Nike Men's Deutschland Weltmeister Winners Bl,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828132
180732,65956,123,217,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828163
180733,65957,123,218,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828194
180734,65958,123,219,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828224
180735,65959,148,220,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828255
180736,65960,126,221,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828285
180737,65961,126,222,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828317
180738,65962,126,223,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828349
180739,65963,126,224,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828379
180740,65964,126,225,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828410
180741,65965,126,227,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828467
180742,65966,126,228,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828500
180743,65967,136,229,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828532
180744,65968,136,230,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828564
180745,65969,121,231,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828596
180746,65970,136,232,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828627
180747,65971,136,233,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828658
180748,65972,136,234,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828688
180749,65973,149,235,DC-PROD-1363,Summer dresses,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828719
180750,65974,136,236,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828751
180751,65975,136,237,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828783
180752,65976,136,238,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828813
180753,65977,136,239,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828844
180754,65978,121,240,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828874
180755,65979,136,242,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828931
180756,65980,136,243,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.828973
180757,65981,150,244,DC-PROD-1353,Porcelain crafts,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829015
180758,65982,136,245,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829061
180759,65983,121,246,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829098
180760,65984,136,247,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829133
180761,65985,136,248,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829170
180762,65986,136,249,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829213
180763,65987,136,250,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829246
180764,65988,136,252,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829306
180765,65989,136,254,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829365
180766,65990,136,255,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829398
180767,65991,136,256,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829431
180768,65992,136,257,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829464
180769,65993,149,258,DC-PROD-1363,Summer dresses,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829503
180770,65994,121,259,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829538
180771,65995,136,260,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829573
180772,65996,136,261,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829605
180773,65997,149,262,DC-PROD-1363,Summer dresses,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829639
180774,65998,136,263,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829670
180775,65999,136,264,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829702
180776,66000,149,265,DC-PROD-1363,Summer dresses,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829734
180777,66001,150,266,DC-PROD-1353,Porcelain crafts,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829766
180778,66002,136,267,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829796
180779,66003,149,268,DC-PROD-1363,Summer dresses,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829827
180780,66004,136,269,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829858
180781,66005,136,270,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829891
180782,66006,136,271,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829924
180783,66007,121,272,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829956
180784,66008,151,273,DC-PROD-1357,Men's gala suit,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.829988
180785,66009,123,274,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830022
180786,66010,123,275,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830065
180787,66011,122,276,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830101
180788,66012,122,277,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830135
180789,66013,123,278,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830175
180790,66014,123,279,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830215
180791,66015,123,280,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830272
180792,66016,123,281,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830348
180793,66017,123,282,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830382
180794,66018,123,283,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830415
180795,66019,123,284,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830447
180796,66020,123,285,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830479
180797,66021,122,286,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830510
180798,66022,123,287,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830542
180799,66023,152,288,DC-PROD-906,Team Golf Tennessee Volunteers Putter Grip,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830574
180800,66024,148,289,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830606
180801,66025,153,290,DC-PROD-886,Team Golf San Francisco Giants Putter Grip,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830637
180802,66026,154,291,DC-PROD-926,Glove It Imperial Golf Towel,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830668
180803,66027,145,292,DC-PROD-924,Glove It Urban Brick Golf Towel,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830699
180804,66028,131,293,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830730
180805,66029,133,294,DC-PROD-977,ENO Atlas Hammock Straps,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830761
180806,66030,155,295,DC-PROD-116,Nike Men's Comfort 2 Slide,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830793
180807,66031,126,296,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830825
180808,66032,121,297,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830856
180809,66033,122,298,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830887
180810,66034,123,299,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830918
180811,66035,130,300,DC-PROD-818,Titleist Pro V1x Golf Balls,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830950
180812,66036,134,301,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.830999
180813,66037,156,302,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831037
180814,66038,126,303,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831072
180815,66039,157,304,DC-PROD-273,Under Armour Kids' Mercenary Slide,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831106
180816,66040,126,305,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831141
180817,66041,126,306,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831174
180818,66042,126,307,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831207
180819,66043,126,308,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831240
180820,66044,158,309,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831272
180821,66045,126,310,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831305
180822,66046,126,311,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831338
180823,66047,126,312,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831370
180824,66048,126,313,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831404
180825,66049,126,314,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831438
180826,66050,156,315,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831473
180827,66051,156,316,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831519
180828,66052,159,317,DC-PROD-359,Nike Men's Free TR 5.0 TB Training Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831553
180829,66053,126,318,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831590
180830,66054,121,319,DC-PROD-365,Perfect Fitness Perfect Rip Deck,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831625
180831,66055,121,320,DC-PROD-365,Perfect Fitness Perfect Rip Deck,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831659
180832,66056,121,321,DC-PROD-365,Perfect Fitness Perfect Rip Deck,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831693
180833,66057,121,322,DC-PROD-365,Perfect Fitness Perfect Rip Deck,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831726
180834,66058,121,323,DC-PROD-365,Perfect Fitness Perfect Rip Deck,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831758
180835,66059,123,324,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831792
180836,66060,123,325,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831825
180837,66061,123,326,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831857
180838,66062,122,327,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831890
180839,66063,123,328,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831924
180840,66064,123,329,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831958
180841,66065,122,330,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.831990
180842,66066,122,331,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832022
180843,66067,122,332,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832080
180844,66068,123,333,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832111
180845,66069,160,334,DC-PROD-565,adidas Youth Germany Black/Red Away Match Soc,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832143
180846,66070,143,335,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832175
180847,66071,123,336,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832206
180848,66072,123,337,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832236
180849,66073,122,338,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832266
180850,66074,122,339,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832296
180851,66075,122,340,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832327
180852,66076,123,341,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832360
180853,66077,122,342,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832390
180854,66078,123,343,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832421
180855,66079,123,344,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832451
180856,66080,122,345,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832484
180857,66081,123,346,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832516
180858,66082,123,347,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832548
180859,66083,123,348,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832581
180860,66084,122,349,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832612
180861,66085,161,350,DC-PROD-572,TYR Boys' Team Digi Jammer,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832644
180862,66086,122,351,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832675
180863,66087,122,352,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832705
180864,66088,123,353,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832736
180865,66085,123,354,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832766
180866,66089,123,355,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832797
180867,66081,122,356,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832827
180868,66090,122,357,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832857
180869,66091,123,358,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832887
180870,66067,131,359,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832917
180871,66092,146,360,DC-PROD-905,Team Golf Texas Longhorns Putter Grip,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832947
180872,66093,162,361,DC-PROD-804,Glove It Women's Imperial Golf Glove,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.832991
180873,66094,163,362,DC-PROD-822,Titleist Pro V1x High Numbers Golf Balls,2.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833033
180874,66095,120,363,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833068
180875,66096,120,364,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833103
180876,66097,120,365,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833137
180877,66098,120,366,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833171
180878,66099,120,367,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833205
180879,66100,120,368,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833237
180880,66101,120,369,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833269
180881,66102,120,370,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833301
180882,66103,120,371,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833333
180883,66104,120,372,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833364
180884,66105,120,373,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833396
180885,66106,120,374,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833428
180886,66107,120,375,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833461
180887,66108,120,376,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833491
180888,66109,120,377,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833523
180889,66110,120,378,DC-PROD-1360,Smart watch,1.0,PCS,0.0,KG,0.0,M3,2026-09-14 13:11:17.833554
