id,snapshot_date,warehouse_id,category,total_items,total_quantity,inventory_value,created_at
1219,2017-09-09,,Consumer Electronics,1,74,18713.12,2026-09-14 13:13:38.227150
1220,2017-09-09,,Crafts,1,45,20766.6,2026-09-14 13:13:38.227179
1221,2017-09-09,,DVDs,1,39,6410.82,2026-09-14 13:13:38.227208
1222,2017-09-09,,Electronics,11,335,12805.65,2026-09-14 13:13:38.227235
1223,2017-09-09,,Fishing,1,911,364381.79,2026-09-14 13:13:38.227263
1224,2017-09-09,,Fitness Accessories,2,20,1829.8,2026-09-14 13:13:38.227292
1225,2017-09-09,,Girls' Apparel,4,116,4914.56,2026-09-14 13:13:38.227321
1226,2017-09-09,,Golf Apparel,3,47,2279.53,2026-09-14 13:13:38.227365
1227,2017-09-09,,Golf Bags & Carts,1,10,1699.9,2026-09-14 13:13:38.227403
1228,2017-09-09,,Golf Balls,5,214,3772.86,2026-09-14 13:13:38.227436
1229,2017-09-09,,Golf Gloves,7,129,9038.71,2026-09-14 13:13:38.227467
1230,2017-09-09,,Golf Shoes,4,110,8302.0,2026-09-14 13:13:38.227496
1231,2017-09-09,,Hockey,3,69,2525.97,2026-09-14 13:13:38.227524
1232,2017-09-09,,Hunting & Shooting,3,72,4157.5,2026-09-14 13:13:38.227553
1233,2017-09-09,,Indoor/Outdoor Games,1,2978,148840.44,2026-09-14 13:13:38.227582
1234,2017-09-09,,Kids' Golf Clubs,7,80,13140.2,2026-09-14 13:13:38.227611
1235,2017-09-09,,Lacrosse,2,71,4249.29,2026-09-14 13:13:38.227639
1236,2017-09-09,,Men's Footwear,1,1171,152218.3,2026-09-14 13:13:38.227667
1237,2017-09-09,,Men's Golf Clubs,4,57,6369.43,2026-09-14 13:13:38.227695
1238,2017-09-09,,Shop By Sport,3,1639,65923.87,2026-09-14 13:13:38.227724
1239,2017-09-09,,Soccer,2,40,3424.6,2026-09-14 13:13:38.227752
1240,2017-09-09,,Strength Training,3,12,8544.93,2026-09-14 13:13:38.227780
1241,2017-09-09,,Tennis & Racquet,1,35,1574.65,2026-09-14 13:13:38.227808
1242,2017-09-09,,Trade-In,4,83,3565.17,2026-09-14 13:13:38.227835
1243,2017-09-09,,Water Sports,2,828,166941.72,2026-09-14 13:13:38.227862
1244,2017-09-09,,Women's Apparel,1,3240,162000.0,2026-09-14 13:13:38.227892
1245,2017-09-09,,Women's Golf Clubs,3,46,4919.54,2026-09-14 13:13:38.227920
1246,2017-09-09,,Accessories,6,236,5897.64,2026-09-14 13:13:38.227949
1247,2017-09-09,,Baseball & Softball,2,89,4414.11,2026-09-14 13:13:38.227978
1248,2017-09-09,,Boxing & MMA,1,22,1209.34,2026-09-14 13:13:38.228006
1249,2017-09-09,,Camping & Hiking,1,465,139490.71,2026-09-14 13:13:38.228035
1250,2017-09-09,,Cardio Equipment,2,1135,112298.82,2026-09-14 13:13:38.228063
1251,2017-09-09,,Cleats,1,2607,156393.93,2026-09-14 13:13:38.228090
1252,2017-09-09,,Electronics,11,342,13594.58,2026-09-14 13:13:38.228117
1253,2017-09-09,,Fishing,1,595,237988.11,2026-09-14 13:13:38.228144
1254,2017-09-09,,Fitness Accessories,1,42,1469.58,2026-09-14 13:13:38.228172
1255,2017-09-09,,Girls' Apparel,4,149,6159.53,2026-09-14 13:13:38.228200
1256,2017-09-09,,Golf Apparel,1,36,719.64,2026-09-14 13:13:38.228228
1257,2017-09-09,,Golf Balls,5,214,3689.86,2026-09-14 13:13:38.228255
1258,2017-09-09,,Golf Gloves,3,110,2688.9,2026-09-14 13:13:38.228282
1259,2017-09-09,,Golf Shoes,1,39,2535.0,2026-09-14 13:13:38.228310
1260,2017-09-09,,Hockey,2,79,1852.0,2026-09-14 13:13:38.228337
1261,2017-09-09,,Hunting & Shooting,1,24,719.76,2026-09-14 13:13:38.228364
1262,2017-09-09,,Indoor/Outdoor Games,1,1984,99160.32,2026-09-14 13:13:38.228393
1263,2017-09-09,,Lacrosse,1,42,1049.58,2026-09-14 13:13:38.228421
1264,2017-09-09,,Men's Footwear,1,794,103212.06,2026-09-14 13:13:38.228450
1265,2017-09-09,,Shop By Sport,2,1042,41329.92,2026-09-14 13:13:38.228478
1266,2017-09-09,,Tennis & Racquet,1,55,2474.45,2026-09-14 13:13:38.228505
1267,2017-09-09,,Trade-In,3,119,2112.81,2026-09-14 13:13:38.228533
1268,2017-09-09,,Water Sports,1,488,97595.12,2026-09-14 13:13:38.228561
1269,2017-09-09,,Women's Apparel,1,2266,113300.0,2026-09-14 13:13:38.228588
1270,2017-09-09,,Accessories,6,129,3223.71,2026-09-14 13:13:38.228617
1271,2017-09-09,,Baseball & Softball,2,43,1929.57,2026-09-14 13:13:38.228644
1272,2017-09-09,,Boxing & MMA,1,24,1319.28,2026-09-14 13:13:38.228672
1273,2017-09-09,,Camping & Hiking,1,290,86994.2,2026-09-14 13:13:38.228701
1274,2017-09-09,,Cardio Equipment,2,789,77772.27,2026-09-14 13:13:38.228730
1275,2017-09-09,,Cleats,1,1557,93404.43,2026-09-14 13:13:38.228758
1276,2017-09-09,,Electronics,11,216,8695.84,2026-09-14 13:13:38.228785
1277,2017-09-09,,Fishing,1,375,149992.5,2026-09-14 13:13:38.228813
1278,2017-09-09,,Fitness Accessories,1,42,1469.58,2026-09-14 13:13:38.228842
1279,2017-09-09,,Girls' Apparel,4,73,3244.95,2026-09-14 13:13:38.228870
1280,2017-09-09,,Golf Apparel,1,38,759.62,2026-09-14 13:13:38.228898
1281,2017-09-09,,Golf Balls,5,129,2278.71,2026-09-14 13:13:38.228925
1282,2017-09-09,,Golf Gloves,3,81,1814.19,2026-09-14 13:13:38.228952
1283,2017-09-09,,Golf Shoes,1,21,1365.0,2026-09-14 13:13:38.228979
1284,2017-09-09,,Hockey,2,42,963.0,2026-09-14 13:13:38.229007
1285,2017-09-09,,Hunting & Shooting,1,30,899.7,2026-09-14 13:13:38.229036
1286,2017-09-09,,Indoor/Outdoor Games,1,1269,63424.62,2026-09-14 13:13:38.229063
1287,2017-09-09,,Lacrosse,1,30,749.7,2026-09-14 13:13:38.229091
1288,2017-09-09,,Men's Footwear,1,458,59535.42,2026-09-14 13:13:38.229119
1289,2017-09-09,,Shop By Sport,2,677,26843.46,2026-09-14 13:13:38.229147
1290,2017-09-09,,Tennis & Racquet,1,30,1349.7,2026-09-14 13:13:38.229181
1291,2017-09-09,,Trade-In,3,91,1575.09,2026-09-14 13:13:38.229211
1292,2017-09-09,,Water Sports,1,336,67196.64,2026-09-14 13:13:38.229239
1293,2017-09-09,,Women's Apparel,1,1423,71150.0,2026-09-14 13:13:38.229267
1294,2017-09-09,,Accessories,6,237,5922.63,2026-09-14 13:13:38.229296
1295,2017-09-09,,Baseball & Softball,2,57,2469.43,2026-09-14 13:13:38.229325
1296,2017-09-09,,Boxing & MMA,1,38,2088.86,2026-09-14 13:13:38.229363
1297,2017-09-09,,Camping & Hiking,1,466,139790.69,2026-09-14 13:13:38.229401
1298,2017-09-09,,Cardio Equipment,2,1253,122627.85,2026-09-14 13:13:38.229434
1299,2017-09-09,,Cleats,1,2671,160233.29,2026-09-14 13:13:38.229472
1300,2017-09-09,,Electronics,11,366,14494.34,2026-09-14 13:13:38.229504
1301,2017-09-09,,Fishing,1,593,237188.15,2026-09-14 13:13:38.229533
1302,2017-09-09,,Fitness Accessories,1,50,1749.5,2026-09-14 13:13:38.229563
1303,2017-09-09,,Girls' Apparel,4,143,5504.61,2026-09-14 13:13:38.229592
1304,2017-09-09,,Golf Apparel,1,35,699.65,2026-09-14 13:13:38.229621
1305,2017-09-09,,Golf Balls,5,177,3102.23,2026-09-14 13:13:38.229650
1306,2017-09-09,,Golf Gloves,3,106,2708.94,2026-09-14 13:13:38.229679
1307,2017-09-09,,Golf Shoes,1,39,2535.0,2026-09-14 13:13:38.229708
1308,2017-09-09,,Hockey,2,83,1961.0,2026-09-14 13:13:38.229737
1309,2017-09-09,,Hunting & Shooting,1,43,1289.57,2026-09-14 13:13:38.229766
1310,2017-09-09,,Indoor/Outdoor Games,1,1998,99860.04,2026-09-14 13:13:38.229796
1311,2017-09-09,,Lacrosse,1,29,724.71,2026-09-14 13:13:38.229824
1312,2017-09-09,,Men's Footwear,1,803,104381.97,2026-09-14 13:13:38.229853
1313,2017-09-09,,Shop By Sport,2,1074,42549.66,2026-09-14 13:13:38.229881
1314,2017-09-09,,Tennis & Racquet,1,53,2384.47,2026-09-14 13:13:38.229910
1315,2017-09-09,,Trade-In,3,148,2660.52,2026-09-14 13:13:38.229937
1316,2017-09-09,,Water Sports,1,533,106594.67,2026-09-14 13:13:38.229966
1317,2017-09-09,,Women's Apparel,1,2223,111150.0,2026-09-14 13:13:38.229995
1318,2017-09-09,,Accessories,6,297,7422.03,2026-09-14 13:13:38.230024
1319,2017-09-09,,Baseball & Softball,2,77,3819.23,2026-09-14 13:13:38.230053
1320,2017-09-09,,Boxing & MMA,1,42,2308.74,2026-09-14 13:13:38.230094
1321,2017-09-09,,Camping & Hiking,1,614,184187.73,2026-09-14 13:13:38.230134
1322,2017-09-09,,Cardio Equipment,2,1711,166953.48,2026-09-14 13:13:38.230214
1323,2017-09-09,,Cleats,1,3646,218723.55,2026-09-14 13:13:38.230257
1324,2017-09-09,,Electronics,11,515,19969.85,2026-09-14 13:13:38.230302
1325,2017-09-09,,Fishing,1,814,325583.73,2026-09-14 13:13:38.230335
1326,2017-09-09,,Fitness Accessories,1,51,1784.49,2026-09-14 13:13:38.230364
1327,2017-09-09,,Girls' Apparel,4,236,9179.41,2026-09-14 13:13:38.230393
1328,2017-09-09,,Golf Apparel,1,56,1119.44,2026-09-14 13:13:38.230421
1329,2017-09-09,,Golf Balls,5,197,3384.03,2026-09-14 13:13:38.230449
1330,2017-09-09,,Golf Gloves,3,161,3873.39,2026-09-14 13:13:38.230478
1331,2017-09-09,,Golf Shoes,1,42,2730.0,2026-09-14 13:13:38.230505
1332,2017-09-09,,Hockey,2,86,2015.0,2026-09-14 13:13:38.230533
1333,2017-09-09,,Hunting & Shooting,1,38,1139.62,2026-09-14 13:13:38.230561
1334,2017-09-09,,Indoor/Outdoor Games,1,2531,126499.38,2026-09-14 13:13:38.230589
1335,2017-09-09,,Lacrosse,1,40,999.6,2026-09-14 13:13:38.230618
1336,2017-09-09,,Men's Footwear,1,1037,134799.64,2026-09-14 13:13:38.230646
1337,2017-09-09,,Shop By Sport,2,1522,60285.36,2026-09-14 13:13:38.230675
1338,2017-09-09,,Tennis & Racquet,1,66,2969.34,2026-09-14 13:13:38.230704
1339,2017-09-09,,Trade-In,3,180,3226.2,2026-09-14 13:13:38.230732
1340,2017-09-09,,Water Sports,1,727,145392.73,2026-09-14 13:13:38.230760
1341,2017-09-09,,Women's Apparel,1,2861,143050.0,2026-09-14 13:13:38.230788
1342,2017-09-09,,Accessories,6,554,13844.46,2026-09-14 13:13:38.230816
1343,2017-09-09,,As Seen on TV!,1,64,6399.36,2026-09-14 13:13:38.230844
1344,2017-09-09,,Baby,1,35,2067.8,2026-09-14 13:13:38.230872
1345,2017-09-09,,Baseball & Softball,3,183,11828.17,2026-09-14 13:13:38.230899
1346,2017-09-09,,Basketball,3,45,19799.55,2026-09-14 13:13:38.230927
1347,2017-09-09,,Books,1,212,6588.96,2026-09-14 13:13:38.230954
1348,2017-09-09,,Boxing & MMA,3,197,15921.77,2026-09-14 13:13:38.230981
1349,2017-09-09,,CDs,1,68,767.72,2026-09-14 13:13:38.231009
1350,2017-09-09,,Cameras,1,320,144652.8,2026-09-14 13:13:38.231036
1351,2017-09-09,,Camping & Hiking,1,1980,593960.42,2026-09-14 13:13:38.231064
1352,2017-09-09,,Cardio Equipment,2,5714,562804.07,2026-09-14 13:13:38.231100
1353,2017-09-09,,Children's Clothing,1,317,113200.7,2026-09-14 13:13:38.231139
1354,2017-09-09,,Cleats,2,10977,664030.25,2026-09-14 13:13:38.231171
1355,2017-09-09,,Computers,1,203,304500.0,2026-09-14 13:13:38.231205
1356,2017-09-09,,Consumer Electronics,1,155,39196.4,2026-09-14 13:13:38.231245
1357,2017-09-09,,Crafts,1,125,57685.0,2026-09-14 13:13:38.231274
1358,2017-09-09,,DVDs,1,117,19232.46,2026-09-14 13:13:38.231302
1359,2017-09-09,,Electronics,11,978,38433.22,2026-09-14 13:13:38.231330
1360,2017-09-09,,Fishing,1,2606,1042347.91,2026-09-14 13:13:38.231357
1361,2017-09-09,,Fitness Accessories,2,100,6324.0,2026-09-14 13:13:38.231385
1362,2017-09-09,,Girls' Apparel,4,375,16098.7,2026-09-14 13:13:38.231413
1363,2017-09-09,,Golf Apparel,3,172,8598.28,2026-09-14 13:13:38.231441
1364,2017-09-09,,Golf Bags & Carts,1,22,3739.78,2026-09-14 13:13:38.231470
1365,2017-09-09,,Golf Balls,5,455,7952.45,2026-09-14 13:13:38.231499
1366,2017-09-09,,Golf Gloves,7,359,24551.41,2026-09-14 13:13:38.231526
1367,2017-09-09,,Golf Shoes,4,278,23632.0,2026-09-14 13:13:38.231554
1368,2017-09-09,,Hockey,3,226,11431.8,2026-09-14 13:13:38.231583
1369,2017-09-09,,Hunting & Shooting,3,175,12097.86,2026-09-14 13:13:38.231610
1370,2017-09-09,,Indoor/Outdoor Games,1,8153,407486.94,2026-09-14 13:13:38.231638
1371,2017-09-09,,Kids' Golf Clubs,8,276,47228.65,2026-09-14 13:13:38.231667
1372,2017-09-09,,Lacrosse,2,106,6023.94,2026-09-14 13:13:38.231694
1373,2017-09-09,,Men's Footwear,1,3242,421427.6,2026-09-14 13:13:38.231722
1374,2017-09-09,,Men's Golf Clubs,4,153,16818.47,2026-09-14 13:13:38.231750
1375,2017-09-09,,Shop By Sport,3,5020,202710.89,2026-09-14 13:13:38.231778
1376,2017-09-09,,Soccer,2,97,9064.03,2026-09-14 13:13:38.231805
1377,2017-09-09,,Strength Training,3,57,28091.71,2026-09-14 13:13:38.231833
1378,2017-09-09,,Tennis & Racquet,1,86,3869.14,2026-09-14 13:13:38.231860
1379,2017-09-09,,Trade-In,4,266,10757.34,2026-09-14 13:13:38.231888
1380,2017-09-09,,Water Sports,2,2359,475376.42,2026-09-14 13:13:38.231916
1381,2017-09-09,,Women's Apparel,1,9510,475500.0,2026-09-14 13:13:38.231943
1382,2017-09-09,,Women's Golf Clubs,3,167,18338.33,2026-09-14 13:13:38.231972
