id,item_id,warehouse_id,movement_type,quantity,movement_date,reference_number,notes,created_at
224003,153,,Issue,3,2017-01-04 17:58:00,DC-ORD-50300,DataCo customer order shipment,2026-09-14 13:12:25.222398
224967,136,,Issue,1,2016-11-25 22:40:00,DC-ORD-47402,DataCo customer order shipment,2026-09-14 13:12:25.913742
224969,136,,Issue,1,2016-12-30 07:13:00,DC-ORD-49550,DataCo customer order shipment,2026-09-14 13:12:25.914636
225374,122,,Issue,3,2016-11-25 22:40:00,DC-ORD-47402,DataCo customer order shipment,2026-09-14 13:12:26.095345
225574,123,,Issue,4,2016-11-25 22:40:00,DC-ORD-47402,DataCo customer order shipment,2026-09-14 13:12:26.178972
226432,221,,Issue,2,2016-12-28 13:31:00,DC-ORD-49705,DataCo customer order shipment,2026-09-14 13:12:26.621076
226434,221,,Issue,3,2016-12-28 03:01:00,DC-ORD-49538,DataCo customer order shipment,2026-09-14 13:12:26.622174
226456,221,,Issue,5,2016-10-06 14:10:00,DC-ORD-44021,DataCo customer order shipment,2026-09-14 13:12:26.632168
227024,226,,Issue,2,2016-12-30 00:23:00,DC-ORD-49599,DataCo customer order shipment,2026-09-14 13:12:27.141229
227056,226,,Issue,2,2016-09-28 13:18:00,DC-ORD-43402,DataCo customer order shipment,2026-09-14 13:12:27.153521
231994,126,,Issue,3,2016-09-10 10:21:00,DC-ORD-41955,DataCo customer order shipment,2026-09-14 13:12:30.106557
232014,121,,Issue,3,2016-10-04 21:42:00,DC-ORD-43837,DataCo customer order shipment,2026-09-14 13:12:30.114752
232039,123,,Issue,3,2016-09-10 10:21:00,DC-ORD-41955,DataCo customer order shipment,2026-09-14 13:12:30.125197
232049,122,,Issue,3,2017-01-15 03:41:00,DC-ORD-50773,DataCo customer order shipment,2026-09-14 13:12:30.129535
232624,126,,Issue,4,2016-09-10 12:06:00,DC-ORD-41960,DataCo customer order shipment,2026-09-14 13:12:30.635016
232696,121,,Issue,4,2016-12-28 03:01:00,DC-ORD-49538,DataCo customer order shipment,2026-09-14 13:12:30.669479
236777,123,,Issue,5,2017-01-11 03:10:00,DC-ORD-50429,DataCo customer order shipment,2026-09-14 13:12:32.926612
236786,123,,Issue,5,2016-09-02 22:37:00,DC-ORD-41716,DataCo customer order shipment,2026-09-14 13:12:32.930712
236789,123,,Issue,5,2016-08-31 08:57:00,DC-ORD-41403,DataCo customer order shipment,2026-09-14 13:12:32.932576
236815,121,,Issue,5,2016-11-25 14:05:00,DC-ORD-47446,DataCo customer order shipment,2026-09-14 13:12:32.943617
236829,123,,Issue,5,2016-11-25 14:05:00,DC-ORD-47446,DataCo customer order shipment,2026-09-14 13:12:32.949295
236834,166,,Issue,5,2016-09-29 13:39:00,DC-ORD-43403,DataCo customer order shipment,2026-09-14 13:12:32.952105
237324,122,,Issue,2,2017-01-19 10:41:00,DC-ORD-50930,DataCo customer order shipment,2026-09-14 13:12:33.165873
237787,126,,Issue,1,2016-11-14 09:54:00,DC-ORD-46612,DataCo customer order shipment,2026-09-14 13:12:33.372910
237790,136,,Issue,1,2016-12-19 17:44:00,DC-ORD-49032,DataCo customer order shipment,2026-09-14 13:12:33.373994
237798,136,,Issue,1,2016-11-14 09:54:00,DC-ORD-46612,DataCo customer order shipment,2026-09-14 13:12:33.376919
237804,136,,Issue,1,2016-12-21 18:37:00,DC-ORD-49103,DataCo customer order shipment,2026-09-14 13:12:33.379068
237806,136,,Issue,1,2016-12-13 14:04:00,DC-ORD-48405,DataCo customer order shipment,2026-09-14 13:12:33.379873
237827,123,,Issue,1,2016-12-13 14:04:00,DC-ORD-48405,DataCo customer order shipment,2026-09-14 13:12:33.393644
238002,121,,Issue,5,2016-11-15 16:38:00,DC-ORD-46871,DataCo customer order shipment,2026-09-14 13:12:33.472099
239260,126,,Issue,1,2016-10-02 10:08:00,DC-ORD-43667,DataCo customer order shipment,2026-09-14 13:12:34.269644
239288,136,,Issue,1,2016-10-18 16:57:00,DC-ORD-44851,DataCo customer order shipment,2026-09-14 13:12:34.280596
239294,136,,Issue,1,2016-11-19 17:57:00,DC-ORD-47046,DataCo customer order shipment,2026-09-14 13:12:34.282831
239326,136,,Issue,1,2016-10-27 05:12:00,DC-ORD-45160,DataCo customer order shipment,2026-09-14 13:12:34.295091
239335,121,,Issue,1,2016-10-27 05:12:00,DC-ORD-45160,DataCo customer order shipment,2026-09-14 13:12:34.298463
239367,123,,Issue,1,2016-11-24 18:07:00,DC-ORD-47115,DataCo customer order shipment,2026-09-14 13:12:34.310277
239375,137,,Issue,1,2016-09-25 04:22:00,DC-ORD-43034,DataCo customer order shipment,2026-09-14 13:12:34.313268
239379,137,,Issue,1,2016-11-27 00:36:00,DC-ORD-47339,DataCo customer order shipment,2026-09-14 13:12:34.314701
239386,137,,Issue,1,2016-11-24 18:07:00,DC-ORD-47115,DataCo customer order shipment,2026-09-14 13:12:34.317355
239412,136,,Issue,1,2016-10-21 02:35:00,DC-ORD-44947,DataCo customer order shipment,2026-09-14 13:12:34.326831
239762,123,,Issue,2,2016-11-27 00:36:00,DC-ORD-47339,DataCo customer order shipment,2026-09-14 13:12:34.467320
240060,124,,Issue,3,2016-10-02 10:08:00,DC-ORD-43667,DataCo customer order shipment,2026-09-14 13:12:34.607712
240069,121,,Issue,3,2016-10-02 10:08:00,DC-ORD-43667,DataCo customer order shipment,2026-09-14 13:12:34.611224
240089,122,,Issue,3,2016-09-25 04:22:00,DC-ORD-43034,DataCo customer order shipment,2026-09-14 13:12:34.620046
240099,145,,Issue,3,2016-11-22 17:25:00,DC-ORD-47113,DataCo customer order shipment,2026-09-14 13:12:34.623934
240381,126,,Issue,4,2016-11-19 17:57:00,DC-ORD-47046,DataCo customer order shipment,2026-09-14 13:12:34.745797
240404,122,,Issue,4,2016-11-24 18:07:00,DC-ORD-47115,DataCo customer order shipment,2026-09-14 13:12:34.758822
240545,123,,Issue,1,2016-10-13 06:48:00,DC-ORD-44274,DataCo customer order shipment,2026-09-14 13:12:35.118338
240569,137,,Issue,1,2017-01-03 04:24:00,DC-ORD-49953,DataCo customer order shipment,2026-09-14 13:12:35.129893
240570,137,,Issue,1,2016-10-02 09:37:00,DC-ORD-43460,DataCo customer order shipment,2026-09-14 13:12:35.130317
240578,137,,Issue,1,2016-10-13 06:48:00,DC-ORD-44274,DataCo customer order shipment,2026-09-14 13:12:35.135843
240579,137,,Issue,1,2017-01-18 19:06:00,DC-ORD-50954,DataCo customer order shipment,2026-09-14 13:12:35.136620
240990,122,,Issue,2,2016-10-02 09:37:00,DC-ORD-43460,DataCo customer order shipment,2026-09-14 13:12:35.328265
241010,163,,Issue,2,2017-01-18 19:06:00,DC-ORD-50954,DataCo customer order shipment,2026-09-14 13:12:35.337763
241353,123,,Issue,3,2017-01-03 04:24:00,DC-ORD-49953,DataCo customer order shipment,2026-09-14 13:12:35.491197
241693,121,,Issue,4,2017-01-18 19:06:00,DC-ORD-50954,DataCo customer order shipment,2026-09-14 13:12:35.662233
241696,121,,Issue,4,2016-12-09 14:25:00,DC-ORD-48406,DataCo customer order shipment,2026-09-14 13:12:35.664563
242038,123,,Issue,5,2016-10-02 09:37:00,DC-ORD-43460,DataCo customer order shipment,2026-09-14 13:12:35.822176
242278,136,,Issue,1,2016-10-10 20:07:00,DC-ORD-44312,DataCo customer order shipment,2026-09-14 13:12:35.940750
242984,136,,Issue,1,2016-12-17 21:46:00,DC-ORD-48838,DataCo customer order shipment,2026-09-14 13:12:36.520196
242998,137,,Issue,1,2016-12-17 21:46:00,DC-ORD-48838,DataCo customer order shipment,2026-09-14 13:12:36.525602
243244,123,,Issue,4,2016-09-02 13:41:00,DC-ORD-41622,DataCo customer order shipment,2026-09-14 13:12:36.645702
243266,146,,Issue,4,2017-01-12 00:32:00,DC-ORD-50627,DataCo customer order shipment,2026-09-14 13:12:36.657791
243542,121,,Issue,5,2016-12-18 13:22:00,DC-ORD-48814,DataCo customer order shipment,2026-09-14 13:12:36.790924
243543,121,,Issue,5,2016-09-07 11:03:00,DC-ORD-41957,DataCo customer order shipment,2026-09-14 13:12:36.791337
243562,123,,Issue,5,2017-01-04 17:11:00,DC-ORD-50058,DataCo customer order shipment,2026-09-14 13:12:36.799182
244019,121,,Issue,1,2016-10-06 13:27:00,DC-ORD-44019,DataCo customer order shipment,2026-09-14 13:12:37.012969
244035,137,,Issue,1,2016-10-06 13:27:00,DC-ORD-44019,DataCo customer order shipment,2026-09-14 13:12:37.021824
244062,161,,Issue,1,2016-09-06 16:18:00,DC-ORD-41972,DataCo customer order shipment,2026-09-14 13:12:37.032491
244294,123,,Issue,3,2016-10-06 13:27:00,DC-ORD-44019,DataCo customer order shipment,2026-09-14 13:12:37.139665
244296,123,,Issue,3,2017-01-11 04:23:00,DC-ORD-50638,DataCo customer order shipment,2026-09-14 13:12:37.140559
244390,158,,Issue,4,2016-10-06 13:27:00,DC-ORD-44019,DataCo customer order shipment,2026-09-14 13:12:37.179950
244405,122,,Issue,4,2016-09-06 16:18:00,DC-ORD-41972,DataCo customer order shipment,2026-09-14 13:12:37.186977
245382,121,,Issue,1,2016-12-30 00:23:00,DC-ORD-49599,DataCo customer order shipment,2026-09-14 13:12:37.917636
245426,136,,Issue,1,2016-11-02 16:03:00,DC-ORD-45876,DataCo customer order shipment,2026-09-14 13:12:37.936599
245562,130,,Issue,2,2016-12-30 00:23:00,DC-ORD-49599,DataCo customer order shipment,2026-09-14 13:12:37.998986
245826,235,,Issue,1,2017-01-14 07:27:00,DC-ORD-50955,DataCo customer order shipment,2026-09-14 13:12:38.142321
245851,235,,Issue,1,2017-01-14 19:06:00,DC-ORD-50817,DataCo customer order shipment,2026-09-14 13:12:38.157457
245883,235,,Issue,1,2017-01-11 04:23:00,DC-ORD-50638,DataCo customer order shipment,2026-09-14 13:12:38.172741
245886,235,,Issue,1,2017-01-12 00:32:00,DC-ORD-50627,DataCo customer order shipment,2026-09-14 13:12:38.173959
245925,235,,Issue,1,2017-01-09 12:59:00,DC-ORD-50457,DataCo customer order shipment,2026-09-14 13:12:38.191626
245935,235,,Issue,1,2017-01-12 03:31:00,DC-ORD-50430,DataCo customer order shipment,2026-09-14 13:12:38.195845
245956,235,,Issue,1,2017-01-04 18:19:00,DC-ORD-50301,DataCo customer order shipment,2026-09-14 13:12:38.205825
245957,235,,Issue,1,2017-01-09 05:37:00,DC-ORD-50299,DataCo customer order shipment,2026-09-14 13:12:38.206165
245961,235,,Issue,1,2017-01-05 21:34:00,DC-ORD-50276,DataCo customer order shipment,2026-09-14 13:12:38.207654
245988,235,,Issue,1,2017-01-06 09:18:00,DC-ORD-50104,DataCo customer order shipment,2026-09-14 13:12:38.219937
245989,235,,Issue,1,2017-01-07 07:54:00,DC-ORD-50100,DataCo customer order shipment,2026-09-14 13:12:38.220396
245995,235,,Issue,1,2017-01-02 17:32:00,DC-ORD-50059,DataCo customer order shipment,2026-09-14 13:12:38.223234
245996,235,,Issue,1,2017-01-04 17:11:00,DC-ORD-50058,DataCo customer order shipment,2026-09-14 13:12:38.223629
246008,235,,Issue,1,2017-01-05 00:01:00,DC-ORD-50009,DataCo customer order shipment,2026-09-14 13:12:38.228994
246028,235,,Issue,1,2017-01-02 04:03:00,DC-ORD-49952,DataCo customer order shipment,2026-09-14 13:12:38.240415
246033,235,,Issue,1,2016-12-31 18:36:00,DC-ORD-49925,DataCo customer order shipment,2026-09-14 13:12:38.242559
246086,235,,Issue,1,2016-12-31 00:54:00,DC-ORD-49669,DataCo customer order shipment,2026-09-14 13:12:38.265868
246096,235,,Issue,1,2016-12-27 01:05:00,DC-ORD-49601,DataCo customer order shipment,2026-09-14 13:12:38.273776
246097,235,,Issue,1,2016-12-31 00:44:00,DC-ORD-49600,DataCo customer order shipment,2026-09-14 13:12:38.274267
246188,235,,Issue,1,2016-12-22 08:27:00,DC-ORD-49074,DataCo customer order shipment,2026-09-14 13:12:38.321551
246241,235,,Issue,1,2016-12-16 12:40:00,DC-ORD-48812,DataCo customer order shipment,2026-09-14 13:12:38.344851
246303,235,,Issue,1,2016-12-10 13:12:00,DC-ORD-48471,DataCo customer order shipment,2026-09-14 13:12:38.377221
246311,235,,Issue,1,2016-12-14 04:05:00,DC-ORD-48445,DataCo customer order shipment,2026-09-14 13:12:38.380685
246314,235,,Issue,1,2016-12-09 17:55:00,DC-ORD-48416,DataCo customer order shipment,2026-09-14 13:12:38.381892
246315,235,,Issue,1,2016-12-13 14:04:00,DC-ORD-48405,DataCo customer order shipment,2026-09-14 13:12:38.382249
246388,235,,Issue,1,2016-12-03 03:55:00,DC-ORD-47965,DataCo customer order shipment,2026-09-14 13:12:38.424403
246448,235,,Issue,1,2016-12-02 01:28:00,DC-ORD-47684,DataCo customer order shipment,2026-09-14 13:12:38.463891
246455,235,,Issue,1,2016-11-28 17:25:00,DC-ORD-47661,DataCo customer order shipment,2026-09-14 13:12:38.468894
246456,235,,Issue,1,2016-12-01 16:43:00,DC-ORD-47659,DataCo customer order shipment,2026-09-14 13:12:38.469616
246496,235,,Issue,1,2016-11-25 14:05:00,DC-ORD-47446,DataCo customer order shipment,2026-09-14 13:12:38.488751
246564,235,,Issue,1,2016-11-22 17:25:00,DC-ORD-47113,DataCo customer order shipment,2026-09-14 13:12:38.746100
246566,235,,Issue,1,2016-11-24 14:37:00,DC-ORD-47105,DataCo customer order shipment,2026-09-14 13:12:38.747601
246632,235,,Issue,1,2016-11-18 08:09:00,DC-ORD-46744,DataCo customer order shipment,2026-09-14 13:12:38.780868
246642,235,,Issue,1,2016-11-15 03:25:00,DC-ORD-46662,DataCo customer order shipment,2026-09-14 13:12:38.786847
246657,235,,Issue,1,2016-11-13 09:33:00,DC-ORD-46611,DataCo customer order shipment,2026-09-14 13:12:38.792633
246691,235,,Issue,1,2016-11-10 15:20:00,DC-ORD-46422,DataCo customer order shipment,2026-09-14 13:12:38.807108
246692,235,,Issue,1,2016-11-10 14:59:00,DC-ORD-46421,DataCo customer order shipment,2026-09-14 13:12:38.807505
246706,235,,Issue,1,2016-11-09 20:04:00,DC-ORD-46367,DataCo customer order shipment,2026-09-14 13:12:38.812718
246707,235,,Issue,1,2016-11-13 19:22:00,DC-ORD-46365,DataCo customer order shipment,2026-09-14 13:12:38.813377
246709,235,,Issue,1,2016-11-09 15:31:00,DC-ORD-46354,DataCo customer order shipment,2026-09-14 13:12:38.814982
246710,235,,Issue,1,2016-11-09 15:10:00,DC-ORD-46353,DataCo customer order shipment,2026-09-14 13:12:38.815710
246725,235,,Issue,1,2016-11-11 20:15:00,DC-ORD-46299,DataCo customer order shipment,2026-09-14 13:12:38.824159
246726,235,,Issue,1,2016-11-10 19:54:00,DC-ORD-46298,DataCo customer order shipment,2026-09-14 13:12:38.824583
246753,235,,Issue,1,2016-11-10 07:27:00,DC-ORD-46194,DataCo customer order shipment,2026-09-14 13:12:38.839396
246763,235,,Issue,1,2016-11-10 09:02:00,DC-ORD-46130,DataCo customer order shipment,2026-09-14 13:12:38.844997
246787,235,,Issue,1,2016-11-05 08:41:00,DC-ORD-45992,DataCo customer order shipment,2026-09-14 13:12:38.858519
246788,235,,Issue,1,2016-11-07 07:38:00,DC-ORD-45989,DataCo customer order shipment,2026-09-14 13:12:38.858941
246806,235,,Issue,1,2016-11-01 06:30:00,DC-ORD-45883,DataCo customer order shipment,2026-09-14 13:12:38.866384
246807,235,,Issue,1,2016-11-03 18:09:00,DC-ORD-45882,DataCo customer order shipment,2026-09-14 13:12:38.866841
246808,235,,Issue,1,2016-11-04 16:45:00,DC-ORD-45878,DataCo customer order shipment,2026-09-14 13:12:38.867283
246809,235,,Issue,1,2016-11-03 16:24:00,DC-ORD-45877,DataCo customer order shipment,2026-09-14 13:12:38.867700
246812,235,,Issue,1,2016-11-05 10:06:00,DC-ORD-45859,DataCo customer order shipment,2026-09-14 13:12:38.869094
246814,235,,Issue,1,2016-11-02 06:35:00,DC-ORD-45849,DataCo customer order shipment,2026-09-14 13:12:38.869952
246921,235,,Issue,1,2016-10-27 21:29:00,DC-ORD-45412,DataCo customer order shipment,2026-09-14 13:12:38.915400
246998,235,,Issue,1,2016-10-21 04:30:00,DC-ORD-45021,DataCo customer order shipment,2026-09-14 13:12:38.947727
247035,235,,Issue,1,2016-10-18 23:47:00,DC-ORD-44802,DataCo customer order shipment,2026-09-14 13:12:38.962437
247133,235,,Issue,1,2016-10-13 19:14:00,DC-ORD-44378,DataCo customer order shipment,2026-09-14 13:12:39.002180
247137,235,,Issue,1,2016-10-13 03:28:00,DC-ORD-44333,DataCo customer order shipment,2026-09-14 13:12:39.003616
247173,235,,Issue,1,2016-10-10 00:09:00,DC-ORD-44118,DataCo customer order shipment,2026-09-14 13:12:39.017964
247187,235,,Issue,1,2016-10-06 14:10:00,DC-ORD-44021,DataCo customer order shipment,2026-09-14 13:12:39.023925
247213,235,,Issue,1,2016-10-08 12:46:00,DC-ORD-43880,DataCo customer order shipment,2026-09-14 13:12:39.035787
247219,235,,Issue,1,2016-10-04 21:42:00,DC-ORD-43837,DataCo customer order shipment,2026-09-14 13:12:39.038061
247250,235,,Issue,1,2016-10-02 08:34:00,DC-ORD-43731,DataCo customer order shipment,2026-09-14 13:12:39.051895
247265,235,,Issue,1,2016-10-02 10:08:00,DC-ORD-43667,DataCo customer order shipment,2026-09-14 13:12:39.057980
247266,235,,Issue,1,2016-09-29 21:47:00,DC-ORD-43666,DataCo customer order shipment,2026-09-14 13:12:39.058432
247271,235,,Issue,1,2016-10-04 22:56:00,DC-ORD-43635,DataCo customer order shipment,2026-09-14 13:12:39.060916
247315,235,,Issue,1,2016-10-01 09:16:00,DC-ORD-43459,DataCo customer order shipment,2026-09-14 13:12:39.080797
247319,235,,Issue,1,2016-09-27 22:45:00,DC-ORD-43429,DataCo customer order shipment,2026-09-14 13:12:39.082252
247333,235,,Issue,1,2016-09-26 08:55:00,DC-ORD-43321,DataCo customer order shipment,2026-09-14 13:12:39.088252
247358,235,,Issue,1,2016-09-24 22:56:00,DC-ORD-43224,DataCo customer order shipment,2026-09-14 13:12:39.101379
247359,235,,Issue,1,2016-09-24 22:35:00,DC-ORD-43223,DataCo customer order shipment,2026-09-14 13:12:39.101753
247391,235,,Issue,1,2016-09-24 09:16:00,DC-ORD-43048,DataCo customer order shipment,2026-09-14 13:12:39.114241
247394,235,,Issue,1,2016-09-25 04:22:00,DC-ORD-43034,DataCo customer order shipment,2026-09-14 13:12:39.115360
247457,235,,Issue,1,2016-09-22 11:23:00,DC-ORD-42780,DataCo customer order shipment,2026-09-14 13:12:39.140774
247478,235,,Issue,1,2016-09-17 18:02:00,DC-ORD-42662,DataCo customer order shipment,2026-09-14 13:12:39.151273
247479,235,,Issue,1,2016-09-16 17:41:00,DC-ORD-42661,DataCo customer order shipment,2026-09-14 13:12:39.151690
247480,235,,Issue,1,2016-09-20 17:20:00,DC-ORD-42660,DataCo customer order shipment,2026-09-14 13:12:39.152061
247621,235,,Issue,1,2016-09-07 11:03:00,DC-ORD-41957,DataCo customer order shipment,2026-09-14 13:12:39.207851
247688,235,,Issue,1,2016-09-02 13:41:00,DC-ORD-41622,DataCo customer order shipment,2026-09-14 13:12:39.233440
247718,235,,Issue,1,2016-09-02 11:35:00,DC-ORD-41479,DataCo customer order shipment,2026-09-14 13:12:39.248134
247726,235,,Issue,1,2016-08-30 20:52:00,DC-ORD-41437,DataCo customer order shipment,2026-09-14 13:12:39.254199
247732,235,,Issue,1,2016-08-31 08:57:00,DC-ORD-41403,DataCo customer order shipment,2026-09-14 13:12:39.256633
253659,126,,Issue,5,2016-11-24 18:07:00,DC-ORD-47115,DataCo customer order shipment,2026-09-14 13:12:42.812847
253661,121,,Issue,5,2016-11-27 00:36:00,DC-ORD-47339,DataCo customer order shipment,2026-09-14 13:12:42.813588
253690,122,,Issue,5,2016-11-22 17:25:00,DC-ORD-47113,DataCo customer order shipment,2026-09-14 13:12:42.828808
256200,126,,Issue,3,2016-11-13 19:22:00,DC-ORD-46365,DataCo customer order shipment,2026-09-14 13:12:44.431668
256215,121,,Issue,3,2017-01-11 14:01:00,DC-ORD-50597,DataCo customer order shipment,2026-09-14 13:12:44.443578
256348,122,,Issue,4,2016-12-30 00:23:00,DC-ORD-49599,DataCo customer order shipment,2026-09-14 13:12:44.515630
256477,126,,Issue,5,2017-01-11 14:01:00,DC-ORD-50597,DataCo customer order shipment,2026-09-14 13:12:44.576457
256481,123,,Issue,5,2016-11-02 16:03:00,DC-ORD-45876,DataCo customer order shipment,2026-09-14 13:12:44.577939
258068,126,,Issue,1,2017-01-11 03:10:00,DC-ORD-50429,DataCo customer order shipment,2026-09-14 13:12:45.588934
258072,136,,Issue,1,2017-01-11 03:10:00,DC-ORD-50429,DataCo customer order shipment,2026-09-14 13:12:45.590814
258084,136,,Issue,1,2016-11-06 09:02:00,DC-ORD-45993,DataCo customer order shipment,2026-09-14 13:12:45.595537
258095,136,,Issue,1,2016-09-02 22:37:00,DC-ORD-41716,DataCo customer order shipment,2026-09-14 13:12:45.600589
258122,123,,Issue,1,2016-12-26 09:09:00,DC-ORD-49487,DataCo customer order shipment,2026-09-14 13:12:45.612023
258134,137,,Issue,1,2016-12-26 09:09:00,DC-ORD-49487,DataCo customer order shipment,2026-09-14 13:12:45.618254
258135,137,,Issue,1,2016-09-02 22:37:00,DC-ORD-41716,DataCo customer order shipment,2026-09-14 13:12:45.618660
258148,172,,Issue,1,2016-09-23 15:45:00,DC-ORD-42998,DataCo customer order shipment,2026-09-14 13:12:45.623792
258175,136,,Issue,1,2016-09-23 15:45:00,DC-ORD-42998,DataCo customer order shipment,2026-09-14 13:12:45.635214
258189,136,,Issue,1,2016-10-19 20:58:00,DC-ORD-44931,DataCo customer order shipment,2026-09-14 13:12:45.640853
258217,122,,Issue,1,2016-11-03 18:09:00,DC-ORD-45882,DataCo customer order shipment,2026-09-14 13:12:45.653196
258229,137,,Issue,1,2016-11-25 14:05:00,DC-ORD-47446,DataCo customer order shipment,2026-09-14 13:12:45.661612
258523,237,,Issue,1,2016-09-22 11:23:00,DC-ORD-42780,DataCo customer order shipment,2026-09-14 13:12:46.048129
260251,126,,Issue,1,2016-10-23 00:07:00,DC-ORD-45077,DataCo customer order shipment,2026-09-14 13:12:46.826610
260280,136,,Issue,1,2016-09-17 05:47:00,DC-ORD-42627,DataCo customer order shipment,2026-09-14 13:12:46.841084
