id,purchase_order_id,inventory_item_id,item_code,item_description,uom,quantity,unit_price,tax_rate,tax_amount,amount,received_quantity
225,212,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,359.96,4.0
226,212,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,351.96,4.0
227,213,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,351.96,4.0
228,214,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,4.0,99.99,0.0,0.0,339.97,4.0
229,215,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
230,216,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,124.79,1.0
231,217,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,56.99,1.0
232,218,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
233,219,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
234,220,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
235,221,149.0,DC-PROD-1363,Summer dresses,PCS,1.0,215.82,0.0,0.0,205.03,1.0
236,222,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
237,223,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
238,224,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
239,225,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
240,226,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,56.99,1.0
241,216,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
242,227,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
243,228,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,123.49,1.0
244,229,150.0,DC-PROD-1353,Porcelain crafts,PCS,1.0,461.48,0.0,0.0,436.1,1.0
245,230,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
246,231,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,56.69,1.0
247,232,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
248,233,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
249,234,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
250,235,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
251,227,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
252,236,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
253,228,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,122.84,1.0
254,237,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
255,238,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
256,239,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
257,240,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
258,241,149.0,DC-PROD-1363,Summer dresses,PCS,1.0,215.82,0.0,0.0,200.71,1.0
259,242,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,55.79,1.0
260,243,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
261,244,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
262,245,149.0,DC-PROD-1363,Summer dresses,PCS,1.0,215.82,0.0,0.0,200.71,1.0
263,246,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
264,247,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
265,248,149.0,DC-PROD-1363,Summer dresses,PCS,1.0,215.82,0.0,0.0,200.71,1.0
266,249,150.0,DC-PROD-1353,Porcelain crafts,PCS,1.0,461.48,0.0,0.0,429.18,1.0
267,250,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
268,251,149.0,DC-PROD-1363,Summer dresses,PCS,1.0,215.82,0.0,0.0,200.71,1.0
269,252,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
270,253,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,120.89,1.0
271,254,136.0,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,PCS,1.0,129.99,0.0,0.0,118.29,1.0
272,255,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,1.0,59.99,0.0,0.0,54.59,1.0
273,256,151.0,DC-PROD-1357,Men's gala suit,PCS,1.0,210.85,0.0,0.0,191.87,1.0
274,257,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,225.0,5.0
275,258,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,220.0,5.0
276,259,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,173.96,5.0
277,260,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,169.96,5.0
278,261,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,210.0,5.0
279,262,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
280,263,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
281,264,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,207.5,5.0
282,265,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,205.0,5.0
283,266,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,205.0,5.0
284,267,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,205.0,5.0
285,268,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
286,269,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,149.96,5.0
287,270,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,187.5,5.0
288,271,152.0,DC-PROD-906,Team Golf Tennessee Volunteers Putter Grip,PCS,5.0,24.99,0.0,0.0,124.95,5.0
289,272,148.0,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,PCS,5.0,24.99,0.0,0.0,118.7,5.0
290,273,153.0,DC-PROD-886,Team Golf San Francisco Giants Putter Grip,PCS,5.0,24.99,0.0,0.0,118.08,5.0
291,274,154.0,DC-PROD-926,Glove It Imperial Golf Towel,PCS,5.0,15.99,0.0,0.0,74.35,5.0
292,275,145.0,DC-PROD-924,Glove It Urban Brick Golf Towel,PCS,5.0,15.99,0.0,0.0,67.16,5.0
293,276,131.0,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,PCS,5.0,31.99,0.0,0.0,131.16,5.0
294,277,133.0,DC-PROD-977,ENO Atlas Hammock Straps,PCS,5.0,29.99,0.0,0.0,119.96,5.0
295,278,155.0,DC-PROD-116,Nike Men's Comfort 2 Slide,PCS,5.0,44.99,0.0,0.0,186.71,5.0
296,279,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,474.95,5.0
297,280,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,5.0,59.99,0.0,0.0,299.95,5.0
298,281,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,5.0,39.99,0.0,0.0,165.96,5.0
299,282,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,5.0,50.0,0.0,0.0,200.0,5.0
300,283,130.0,DC-PROD-818,Titleist Pro V1x Golf Balls,PCS,5.0,47.99,0.0,0.0,196.76,5.0
301,284,134.0,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,PCS,5.0,59.99,0.0,0.0,284.95,5.0
302,285,156.0,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,PCS,5.0,34.99,0.0,0.0,174.95,5.0
303,286,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,494.95,5.0
304,287,157.0,DC-PROD-273,Under Armour Kids' Mercenary Slide,PCS,5.0,27.99,0.0,0.0,137.15,5.0
305,288,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,489.95,5.0
306,289,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,484.95,5.0
307,290,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,484.95,5.0
308,291,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,484.95,5.0
309,292,158.0,DC-PROD-282,Under Armour Women's Ignite PIP VI Slide,PCS,5.0,31.99,0.0,0.0,155.15,5.0
310,293,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,479.95,5.0
311,294,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,479.95,5.0
312,295,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,474.95,5.0
313,296,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,474.95,5.0
314,297,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,474.95,5.0
315,298,156.0,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,PCS,5.0,34.99,0.0,0.0,166.2,5.0
316,299,156.0,DC-PROD-235,Under Armour Hustle Storm Medium Duffle Bag,PCS,5.0,34.99,0.0,0.0,165.33,5.0
317,300,159.0,DC-PROD-359,Nike Men's Free TR 5.0 TB Training Shoe,PCS,5.0,99.99,0.0,0.0,464.95,5.0
318,301,126.0,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,PCS,5.0,99.99,0.0,0.0,454.95,5.0
319,302,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,2.0,59.99,0.0,0.0,101.98,2.0
320,303,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,2.0,59.99,0.0,0.0,101.98,2.0
321,304,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,2.0,59.99,0.0,0.0,99.58,2.0
322,305,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,2.0,59.99,0.0,0.0,99.58,2.0
323,306,121.0,DC-PROD-365,Perfect Fitness Perfect Rip Deck,PCS,2.0,59.99,0.0,0.0,99.58,2.0
324,307,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,100.0,2.0
325,308,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,100.0,2.0
326,309,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,99.0,2.0
327,310,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,79.18,2.0
328,311,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,97.0,2.0
329,312,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,96.0,2.0
330,313,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,76.78,2.0
331,314,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,75.98,2.0
332,315,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,75.98,2.0
333,316,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,95.0,2.0
334,317,160.0,DC-PROD-565,adidas Youth Germany Black/Red Away Match Soc,PCS,2.0,70.0,0.0,0.0,132.3,2.0
335,318,143.0,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,PCS,2.0,25.0,0.0,0.0,46.5,2.0
410,390,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,294.98,1.0
336,319,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,93.0,2.0
337,320,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,93.0,2.0
338,321,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,72.78,2.0
339,322,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,71.98,2.0
340,323,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,71.98,2.0
341,324,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,90.0,2.0
342,325,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,71.98,2.0
343,326,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,90.0,2.0
344,327,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,90.0,2.0
345,328,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,70.38,2.0
346,329,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,88.0,2.0
347,330,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,87.0,2.0
348,331,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,85.0,2.0
349,332,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,66.38,2.0
350,333,161.0,DC-PROD-572,TYR Boys' Team Digi Jammer,PCS,2.0,39.99,0.0,0.0,65.58,2.0
351,334,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,65.58,2.0
352,335,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,65.58,2.0
353,336,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,82.0,2.0
354,333,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,80.0,2.0
355,337,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,80.0,2.0
356,329,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,59.99,2.0
357,338,122.0,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,PCS,2.0,39.99,0.0,0.0,59.99,2.0
358,339,123.0,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,PCS,2.0,50.0,0.0,0.0,75.0,2.0
359,315,131.0,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,PCS,2.0,31.99,0.0,0.0,63.34,2.0
360,340,146.0,DC-PROD-905,Team Golf Texas Longhorns Putter Grip,PCS,2.0,24.99,0.0,0.0,47.23,2.0
361,341,162.0,DC-PROD-804,Glove It Women's Imperial Golf Glove,PCS,2.0,19.99,0.0,0.0,35.98,2.0
362,342,163.0,DC-PROD-822,Titleist Pro V1x High Numbers Golf Balls,PCS,2.0,47.99,0.0,0.0,84.46,2.0
363,343,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,262.2,1.0
364,344,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,245.81,1.0
365,345,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,327.75,1.0
366,346,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,324.47,1.0
367,347,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,321.2,1.0
368,348,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,317.92,1.0
369,349,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,314.64,1.0
370,350,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,311.36,1.0
371,351,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,309.72,1.0
372,352,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,304.81,1.0
373,353,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,298.25,1.0
374,354,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,294.98,1.0
375,355,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,288.42,1.0
376,356,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,285.14,1.0
377,357,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,278.59,1.0
378,358,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,275.31,1.0
379,359,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,272.03,1.0
380,360,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,268.76,1.0
381,361,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,262.2,1.0
382,362,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,245.81,1.0
383,363,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,327.75,1.0
384,364,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,324.47,1.0
385,365,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,321.2,1.0
386,366,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,317.92,1.0
387,367,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,314.64,1.0
388,368,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,311.36,1.0
389,369,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,309.72,1.0
390,370,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,304.81,1.0
391,371,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,298.25,1.0
392,372,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,294.98,1.0
393,373,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,288.42,1.0
394,374,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,285.14,1.0
395,375,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,278.59,1.0
396,376,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,275.31,1.0
397,377,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,272.03,1.0
398,378,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,268.76,1.0
399,379,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,262.2,1.0
400,380,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,245.81,1.0
401,381,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,327.75,1.0
402,382,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,324.47,1.0
403,383,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,321.2,1.0
404,384,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,317.92,1.0
405,385,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,314.64,1.0
406,386,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,311.36,1.0
407,387,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,309.72,1.0
408,388,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,304.81,1.0
409,389,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,298.25,1.0
411,391,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,288.42,1.0
412,392,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,285.14,1.0
413,393,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,278.59,1.0
414,394,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,275.31,1.0
415,395,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,272.03,1.0
416,396,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,268.76,1.0
417,397,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,262.2,1.0
418,398,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,245.81,1.0
419,399,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,327.75,1.0
420,400,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,324.47,1.0
421,401,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,321.2,1.0
422,402,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,317.92,1.0
423,403,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,314.64,1.0
424,404,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,311.36,1.0
425,405,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,309.72,1.0
426,406,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,304.81,1.0
427,407,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,298.25,1.0
428,408,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,294.98,1.0
429,409,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,288.42,1.0
430,410,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,285.14,1.0
431,411,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,278.59,1.0
432,412,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,275.31,1.0
433,413,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,272.03,1.0
434,414,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,268.76,1.0
435,415,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,262.2,1.0
436,416,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,245.81,1.0
437,417,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,327.75,1.0
438,418,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,324.47,1.0
439,419,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,321.2,1.0
440,420,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,317.92,1.0
441,421,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,314.64,1.0
442,422,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,311.36,1.0
443,423,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,309.72,1.0
444,424,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,304.81,1.0
445,425,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,298.25,1.0
446,426,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,294.98,1.0
447,427,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,288.42,1.0
448,428,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,285.14,1.0
449,429,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,278.59,1.0
450,430,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,275.31,1.0
451,431,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,272.03,1.0
452,432,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,268.76,1.0
453,433,120.0,DC-PROD-1360,Smart watch,PCS,1.0,327.75,0.0,0.0,262.2,1.0
